category,star,degree,branch,code,aux_num,verse,mansion28,seven_governors
星,氣,17,亥,星氣17亥,10.0,命宮八字注先天，星宿過度無疑言。金榜提名虛富貴，般演身榮作戲頑。,,
星,陰,1,子,星陰1子,3.0,大運甲子喜重重，歲月和合事事成。謀幹求財般般好，家門康泰遇貴星。,,
星,陰,3,酉,星陰3酉,7.0,朔風將殘盼新正，時刻三陽月正明。生辰十二月十六，靈胎已落母子寧。,,
星,陰,4,巳,星陰4巳,10.0,天狗入命子不安，三朝四歲必傷殘。早請明師急解破，方保長命得康安。,,
星,陰,5,子,星陰5子,6.0,命立子宮顯文明，胸藏孔孟入黌宮。子科得遂青雲路，人人爭羨一舉成。,,
星,陰,6,丑,星陰6丑,1.0,太陰過丑六度詳，雙親位上主風光。父命牛庚母屬狗，衣祿滔滔百歲昌。,,
星,陰,7,辰,星陰7辰,8.0,八字正逢未時生，南公呼叫整農耕。春耕夏耘秋收獲，冬有餘糧享安寧。,,
星,陰,8,巳,星陰8巳,2.0,父母生身定昌榮，身命二宮顯吉星。生辰正月二十八，三陽開泰起和風。,,
星,陰,9,辰,星陰9辰,4.0,夫命屬龍立根源，定主帶破在身邊。若是身邊無帶破，少年難免災禍纏。,,
星,陰,11,申,星陰11申,5.0,分宮過度六刻生，妻宮屬虎立寅宮。助夫興家添喜事，暮景蓁蓁福祿盈。,,
星,陰,12,申,星陰12申,9.0,不為商來不為農，金榜題名有亦無。身著蟒衣腰懸玉，偽為王侯口稱孤。,,
星,紫,4,丑,星紫4丑,10.0,戌時生人暮景昌，朝夕耕耘有餘糧。心正身安有福祿，享子崢嶸買田莊。,,
星,紫,5,寅,星紫5寅,1.0,東風吹至三陽天，紫微星宿入楚天。枯木逢春得雨日，生辰正月是十三。,,
星,紫,6,丑,星紫6丑,2.0,一輪明月出雲端，猶是嫦娥下寒宮。蘭房配定夫君命，定是屬豬結姻緣。,,
星,紫,6,午,星紫6午,7.0,松柏耐寒歲月深，梅花開放雪裡侵。生在臘月初一日，堂上雙親見元辰。,,
星,紫,8,巳,星紫8巳,6.0,四刻生人佳姻緣，鸞交鳳友玉梅前。注定妻宮屬猴相，夫唱婦隨永百年。,,
星,紫,11,戌,星紫11戌,3.0,紫微行度過丑寅，生逢七刻一子成。身邊必主風流破，合該如此顯奇能。,,
星,紫,12,酉,星紫12酉,4.0,堂前丹桂長成林，根深葉茂聚濃蔭。長子定屬猴相主，五子傳家福祿均。,,
星,紫,13,酉,星紫13酉,8.0,五星能泄造化機，命宮定主不差移。不信但看雙親相，母命屬鼠父屬雞。,,
星,紫,15,戌,星紫15戌,5.0,黃葉飄飄雁南飛，四壁蛩聲近季秋。閏八月生二十五，丹桂庭前貴子遊。,,
星,紫,18,巳,星紫18巳,9.0,先天注定命安排，輕盈風流俊子才。離合悲歡班演戲，古今興廢在胸懷。,,
星,陽,2,丑,星陽2丑,3.0,乙丑大運最豐盈，出入求財遇貴星。家門喜氣從天降，十年之內百福增。,,
星,陽,2,戌,星陽2戌,7.0,寒梅欺雪弄青香，庭前松竹盼三陽。生辰臘月二十一，晚景蘭桂自芬芳。,,
星,陽,5,午,星陽5午,10.0,八字時犯夜啼煞，驚恐父母怎生好。請師解送花園鎖，方才合眼睡的著。,,
星,陽,6,丑,星陽6丑,6.0,命立丑宮福祿齊，胸藏錦繡吐珠璣。午科大遂青雲志，新色新彩入龍池。,,
星,陽,7,寅,星陽7寅,1.0,太陽過寅正東升，雙親庚相已先知。父命屬虎母屬狗，福壽如山丹桂榮。,,
星,陽,8,巳,星陽8巳,8.0,午時生人命宮清，非士非商亦非工。朝朝暮暮為活計，五穀豐登自在翁。,,
星,陽,9,午,星陽9午,2.0,陽星過度仲春時，梅花枝上子規啼。生辰二月初三日，堂上母親產嬰兒。,,
星,陽,10,巳,星陽10巳,4.0,夫命必定是屬狗，須有帶破在其身。月老注定鴛鴦對，方作和合壽百春。,,
星,陽,12,酉,星陽12酉,5.0,姻緣前定六刻生，配合屬猴是妻宮。月老注定姻緣簿，鴛鴦並翅舞春風。,,
星,陽,13,酉,星陽13酉,9.0,命宮注定自非常，也秉陰來也秉陽。男扮女妝非祝士，搬演戲文一才郎。,,
星,龍,3,子,星龍3子,9.0,亥時生人田園居，命宮田宅俱不虛。朝夕耕種呼童使，夜灯教子讀詩書。,,
星,龍,4,丑,星龍4丑,1.0,星宿交纏定吉凶，新春解凍遇東風。生辰正月初八日，霧罩梅花又添丁。,,
星,龍,5,子,星龍5子,3.0,配合姻緣前世令，一枕蝴蝶共羅幃。蘭房花柳成雙對，夫君屬龍更齊眉。,,
星,龍,7,辰,星龍7辰,6.0,四刻生人氣象生，月老定注屬虎生。鸞鳳和鳴成佳會，雪髮雙雙福壽深。,,
星,龍,7,巳,星龍7巳,7.0,月將交盡大雪臨，十一月內是元辰。二十六日離母胎，晚景榮泰百福臻。,,
星,龍,9,辰,星龍9辰,10.0,星宿過度定得真，算來由命不由人。身著紫衣人爭羨，粧點官員作戲文。,,
星,龍,10,酉,星龍10酉,2.0,龍德過酉十度行，命定一子成英雄。六刻分定子帶破，若無帶破子難成。,,
星,龍,11,申,星龍11申,4.0,男女宮中細推詳，龍星過申定為強。長子屬虎是庚相，定有五子寵天香。,,
星,龍,12,申,星龍12申,8.0,堂上雙親定生年，全憑過度星宿纏。龍星過宿十二度，父猴母鼠兩安然。,,
星,龍,14,酉,星龍14酉,5.0,白露前後是中秋，鴻雁聲鳴過南樓。閏八月生二十日，靈胎落地見元辰。,,
星,羅,3,寅,星羅3寅,2.0,羅猴纏馬三度行，芭蕉葉下麒麟榮。蟠桃枝上結一果，因生四刻一子成。,,
星,羅,4,丑,星羅4丑,4.0,推查子息有幾成，牡丹枝上子規鳴。一子傳家為後嗣，庚相屬猴衣祿豐。,,
星,羅,6,巳,星羅6巳,6.0,運行己巳勝往年，當知做事有幾番。出入求財皆如意，家門喜氣自安然。,,
星,羅,6,丑,星羅6丑,8.0,坎離交垢乾坤到，雙親庚相柱中求。椿萱並茂同有壽，母命屬鼠父命牛。,,
星,羅,7,寅,星羅7寅,5.0,時值秋景百花殘，紫燕啣泥畫樑間。閏七月生十五日，人在高堂月滿圓。,,
星,羅,10,巳,星羅10巳,9.0,命立巳宮主文明，錦繡珠璣蘊胸中。午未榮登龍虎榜，封章飛捷下九重。,,
星,羅,11,午,星羅11午,1.0,陰陽變化本無窮，洩露天機自稱能。父命屬馬母屬狗，一世安然福自生。,,
星,羅,12,酉,星羅12酉,10.0,寅時生人主清吉，蘆舍田園自棲遲。春夏耕耘田畝地，秋冬倉廩自充實。,,
星,羅,13,戌,星羅13戌,3.0,時應過春正和風，雨露前後二月中。生辰正是二十三，一輪明月正當空。,,
星,羅,14,酉,星羅14酉,7.0,妻宮配合屬狗人，定有帶破在其身。若此身中無帶破，夫妻分散有二婚。,,
柳,土,4,寅,柳土4寅,7.0,三刻姻緣定的真，妻宮屬牛配成姻。鴛鴦戲水交景美，家道吉祥福祿臻。,,
柳,土,6,寅,柳土6寅,4.0,寒來暑往景色天，丹桂芬芳在堂前。閏七月生十四日，母子身命兩團圓。,,
柳,土,8,寅,柳土8寅,2.0,身命坐實時是寅，一生必定近貴人。小人不足恩反怨，逢凶化吉福祿均。,,
柳,土,8,午,柳土8午,5.0,枝頭碧桃開番番，長子屬牛是天祿。枝幹一三陰騭地，免的刑沖四子全。,,
柳,土,8,卯,柳土8卯,10.0,命犯孤妖實可憐，或男或女定招刑。不怕黃昏並白晝，行行步步被他纏，,,
柳,土,11,午,柳土11午,1.0,記得屬馬是家君，母命屬雞福祿臻。先天注定玄微理，百年那有不老人。,,
柳,土,10,午,柳土10午,8.0,土星過午南北朝，纏柳九度剋斷橋。母命屬蛇先剋早，豬父堂前任逍遙。,,
柳,土,12,戌,柳土12戌,3.0,命宮八字度數成，宿星排定萬事亨。生辰二月二十二，妻宮美貌產人龍。,,
柳,土,14,戌,柳土14戌,9.0,命宮生來貴無休，坐居鳳閣並龍樓。威然南面稱郡主，玉食一方億萬秋，,,
柳,土,16,戌,柳土16戌,6.0,七刻生人犯刑沖，妻宮必定二三層。命犯孤辰獨歇臥，寡影孤身主伶仃。,,
柳,文,3,丑,柳文3丑,9.0,戌時生人貴難言，皇恩敕賜掌兵權。衣祿千鐘身榮貴，威名萬里鎮邊關。,,
柳,文,5,丑,柳文5丑,6.0,月老注定姻緣簿，鸞鳳交友結成親。夫男雞相恩愛好，洞房花燭百年春。,,
柳,文,6,子,柳文6子,10.0,鴛鴦配合兩相宜，夫婦同伴年不齊。晚年夫婦同婚配，妻宮必小三十七。,,
柳,文,7,丑,柳文7丑,3.0,戌時生人更清奇，黌門教化司堂權。運至升遷臨此位，恩享縣尹福祿全。,,
柳,文,7,巳,柳文7巳,7.0,四刻生人定吉祥，月老配合妻屬羊。鼓瑟鼓琴成雙對，家道興隆福更長。,,
柳,文,9,巳,柳文9巳,4.0,秋季綻蕊滿庭香，百花崢嶸自芬芳。閏七月生二十九，家門添口喜氣新。,,
柳,文,11,巳,柳文11巳,2.0,安身巳時定命宮，六親少靠不豐隆。貴人見喜小人惱，離祖興家更崢嶸。,,
柳,文,11,酉,柳文11酉,5.0,富貴榮華皆有命，子息多少豈由人。長子若立屬羊相，竇氏傳家五子興。,,
柳,文,13,酉,柳文13酉,8.0,文柳纏度過酉宮，母命屬虎命先終。父是屬豬享福壽，滔滔福祿萬年松。,,
柳,文,14,酉,柳文14酉,1.0,文曲過度纏柳星，天倫父母定年庚。父命屬雞安然樂，同庚慈母福祿同。,,
柳,木,5,卯,柳木5卯,4.0,五星纏度不非輕，推算長子立命宮。庚相屬羊招一弟，丹桂庭前二子成。,,
柳,木,8,卯,柳木8卯,1.0,木星過卯歸本鄉，又喜交纏柳土獐。父命屬兔母屬雞，雙雙有壽在高堂。,,
柳,木,7,卯,柳木7卯,7.0,柳宿纏木卯上行，纏柳七度過卯宮。猴母注定先剋去，豬父東壽旺門庭。,,
柳,木,9,未,柳木9未,2.0,春生萬物草木香，桃李花開喜春光。生辰二月初七日，父母堂前生兒郎。,,
柳,木,11,未,柳木11未,8.0,命宮注定蛟化龍，酉戌平地上九重。酉年秋闈折桂枝，戌歲榮華金殿聲。,,
柳,木,13,未,柳木13未,5.0,時上分定四刻生，命中沖犯寡宿星。妻宮房中重剋去，只落半路守孤灯。,,
柳,木,13,丑,柳木13丑,9.0,吊客流年主大災，破財口舌是非來。六畜提防人口傷，謹慎外來哭聲哀。,,
柳,木,15,亥,柳木15亥,6.0,花開忽然逢驟雨，一聲雷震兩鴛鴦。重婚再娶屬雞相，月上瑤池自然香。,,
柳,木,16,戌,柳木16戌,10.0,命中注定姻緣奇，須知夫婦不同年。妻宮原小四十七，蒼松配定嫩牡丹。,,
柳,木,17,亥,柳木17亥,3.0,子時生人最為良，才高班馬抱文章。先就明倫司教化，運至升遷坐正堂。,,
柳,水,2,子,柳水2子,7.0,二刻生人姻緣事，桃李花開又遇春。風擺竹梢青翠好，鴛鴦配定屬牛婚。,,
柳,水,4,子,柳水4子,4.0,孟秋暑氣蓼花紅，綠柳深處寒蟬鳴。閏七月生初四日，丹桂秋香玉芙蓉。,,
柳,水,6,子,柳水6子,2.0,生逢子時水星臨，貴人見喜百年欣。小人若有不足處，恩將仇報還生嗔。,,
柳,水,6,辰,柳水6辰,5.0,五星纏度理最明，妻財子祿定一生。長子若立屬牛相，庭前三子定芳芬。,,
柳,水,9,辰,柳水9辰,1.0,木有根芽水有源，雙親庚相定有年。父命屬龍母雞相，福壽雙全兩安然。,,
柳,水,8,辰,柳水8辰,8.0,反殃為祿過辰宮，八度纏危少光明。母命屬羊先辭世，父命屬豬壽延齡。,,
柳,水,10,申,柳水10申,3.0,柳星纏水十度強，桃李花開枝葉芳。生辰二月十二日，仲春景色自馨香。,,
柳,水,12,申,柳水12申,9.0,命宮清奇主鄉闈，卯年必定占高魁。月中丹桂已先折，來春方榮金榜才。,,
柳,水,14,申,柳水14申,6.0,五刻生人主孤婚，空有衾枕少人溫。妻宮必定刑剋去，幾度淒涼珠淚紛。,,
柳,水,17,亥,柳水17亥,10.0,鸞鳳交結配姻緣，蘭房景色甚可觀。妻小四十零八歲，少陰老陽不同年。,,
柳,火,3,丑,柳火3丑,7.0,桂桂青松景色涼，二刻配妻屬未羊。月老注定成婚姻，有福有壽更高強。,,
柳,火,5,丑,柳火5丑,4.0,金風送暑上眉峰，再整明月上芙蓉。閏七月生初九日，父母當前添笑顏。,,
柳,火,7,丑,柳火7丑,2.0,命宮生在丑時間，貴人見喜小人嫌。心意慷慨親少靠，作事聰明恩反寵。,,
柳,火,7,巳,柳火7巳,5.0,命宮子息定前生，長子屬羊始能成。雲中雨露紛紛降，丹桂三子自芳榮。,,
柳,火,7,寅,柳火7寅,10.0,命宮惡煞與凶星，定然不吉少精神。不是頭痛並胸熱，斬送方免送殘生。,,
柳,火,10,巳,柳火10巳,1.0,梅柳爭春景色鮮，父命屬蛇福祿全。母命為雞定不錯，宜福宜壽百年安。,,
柳,火,9,巳,柳火9巳,8.0,天星過度歸本鄉，九度交纏柳土獐。母命屬馬光陰短，父壽屬豬壽延長。,,
柳,火,11,酉,柳火11酉,3.0,濛濛細雨共春風，淡淡陰雲罩月宮。生辰二月十七日，紫燕回歸畫樑中。,,
柳,火,13,酉,柳火13酉,9.0,酉年命宮顯科星，丹桂高折虎榜登。丑歲奮志青雲上，金榜題名進士公。,,
柳,火,15,酉,柳火15酉,6.0,六刻生人犯孤辰，妻宮刑剋命不存。鴛鴦戲水獨歇臥，淚灑獨衾並孤枕。,,
柳,巨,3,丑,柳巨3丑,1.0,人生天地自然奇，枯木逢春發嫩枝。眉梢月上添春景，生辰正月是初七。,,
柳,巨,5,丑,柳巨5丑,7.0,命立丑宮文業齊，聲名赫赫震華夷。一枝丹桂蟾宮折，必等午年姓名揚。,,
柳,巨,7,丑,柳巨7丑,5.0,鴛鴦配時主剋妻，妻宜晚娶小歲宜。早娶須防先剋去，皆因生逢四刻裡。,,
柳,巨,9,巳,柳巨9巳,6.0,巨星纏柳過巳宮，夫君屬雞犯刑沖。不是身邊有帶破，必是移宗兩姓人。,,
柳,巨,10,辰,柳巨10辰,8.0,前生造定姻緣事，月老配合不差池。妻宮小你四十一，也應舉案與眉齊。,,
柳,巨,7,巳,柳巨7巳,3.0,午時生人稱貴鄉，寒窗篤志學文章。先除教化司閑位，任滿升遷坐正堂。,,
柳,巨,11,酉,柳巨11酉,9.0,六刻生人過酉宮，月老配就姻緣成。妻宮必是屬羊相，宜室宜家樂一生。,,
柳,巨,13,酉,柳巨13酉,4.0,丹桂庭前花正香，長空鴻雁飛成雙。閏在八月生十九，父母歡喜在高堂。,,
柳,巨,15,酉,柳巨15酉,2.0,酉時生人立命宮，恩人無義意曲從。貴人相受多有義，六親無靠小人爭。,,
柳,孛,5,卯,柳孛5卯,1.0,星宿過度不得均，百草萌芽遇新春。生你正月十七日，身出陽關見雙親。,,
柳,孛,7,卯,柳孛7卯,8.0,命生卯宮主文明，胸藏豪氣吐長虹。酉科志奮驚天地，萬里祥雲足下生。,,
柳,孛,9,卯,柳孛9卯,5.0,八刻生人主有妨，妻宜晚配免刑傷。夫妻宮中化仇難，結髮活離珠淚汪。,,
柳,孛,11,未,柳孛11未,6.0,嫩柳桃花正芬芳，良媒天地自然成。妻宮屬雞生一子，百年富貴松柏同。,,
柳,孛,12,午,柳孛12午,10.0,昔日月老配姻緣，妻宮必小四十三。命宮小妻分已定，鴛鴦同枕不同年。,,
柳,孛,13,未,柳孛13未,3.0,辰時生人格局清，濟濟多士受陶成。身居明倫司教化，職位升遷祿漸增。,,
柳,孛,13,亥,柳孛13亥,7.0,月老注定姻緣簿，生逢七刻不差移。蘭房相配屬羊位，夫唱婦隨兩相宜。,,
柳,孛,13,卯,柳孛13卯,9.0,辰時生人顯將星，恩榮封爵鎮邊庭。食享天祿君恩重，五星推算不非輕。,,
柳,孛,15,亥,柳孛15亥,4.0,時值寒霜季秋天，丹桂清香接車軒。閏八月生二十九，父母堂前增笑顏。,,
柳,孛,17,亥,柳孛17亥,2.0,亥時生人命清閑，貴人相扶情意歡。小人不足無恩義，逢凶化吉永平安。,,
柳,武,4,寅,柳武4寅,9.0,八字生逢酉時生，命宮武爵顯威風。腰金衣紫身榮貴，立功額外又增功。,,
柳,武,6,寅,柳武6寅,6.0,命犯傷官剋夫身，後嫁兔相是姻緣。風前花柳重開放，比翼鴛鴦百年春。,,
柳,武,7,丑,柳武7丑,10.0,試看月老配姻緣，少長結成織女歡。妻小三十零八歲，蒼松翠竹有後先。,,
柳,武,8,寅,柳武8寅,3.0,酉時生人最為良，胸藏豪氣姓名揚。恩除外翰清閑位，運至升遷坐高堂。,,
柳,武,8,午,柳武8午,7.0,五刻生人毫不差，妻宮屬牛永偕合。比目魚遊戲春水，月老前定結絲籮。,,
柳,武,10,午,柳武10午,4.0,金風吹動仲秋天，暑去寒來雁北還。閏八月生初四日，晚景榮泰福祿全。,,
柳,武,12,午,柳武12午,2.0,生逢午時性最堅，貴人見喜百年昌。恩人無義親少靠，逢凶臨身化吉祥。,,
柳,武,12,戌,柳武12戌,5.0,丹桂逢香雨露均，蟠桃結果鮮又新。長子屬牛為庚相，六子傳家晚更馨。,,
柳,武,14,戌,柳武14戌,8.0,武曲過戌大有妨，交纏危宿有刑傷。嚴父屬豬立家計，慈母屬牛必先亡。,,
柳,武,15,戌,柳武15戌,1.0,人稟陰陽論速遲，武曲纏卯報君知。雙親年庚在何位，父命屬狗母是雞。,,
柳,金,4,寅,柳金4寅,4.0,男女宮中細推詳，金星過寅定吉昌。長子若是屬牛相，丹桂堂前兩子香。,,
柳,金,7,寅,柳金7寅,1.0,柳宿纏金喜相生，父命屬虎樂春風。母命屬雞福祿壽，椿萱並茂在堂中。,,
柳,金,6,寅,柳金6寅,7.0,登殿入垣過寅宮，金柳交纏六度行。慈母屬雞必先喪，父命屬豬壽如松。,,
柳,金,8,午,柳金8午,2.0,桃綻梅開杏花天，陽和草茂兩相全。生辰二月初二日，困龍時至上九天。,,
柳,金,10,午,柳金10午,8.0,命立午宮主文明，羨君豪氣吐長虹。酉年秋試占虎榜，戌歲春雷又一響。,,
柳,金,12,午,柳金12午,5.0,命宮分排三刻生，金星交柳剋妻宮。鴛鴦戲水獨歇臥，孤枕獨衾寡宿迎。,,
柳,金,12,子,柳金12子,9.0,四柱生來八字差，日時相犯硬關煞。兄弟姐妹皆剋去，不剋父母剋自家。,,
柳,金,14,戌,柳金14戌,6.0,鴻雁分飛驚拆散，鴛鴦失偶獨尋盟。重婚再娶屬兔相，夫妻相守到百春。,,
柳,金,15,酉,柳金15酉,10.0,前世姻緣定命真，妻小四十零六春。生來命裡該如此，蒼松翠竹配成婚。,,
柳,金,16,戌,柳金16戌,3.0,先天注定丑時生，已經爐中百煉成。爭奈未遂青雲志，皇恩先除外翰林。,,
柳,計,3,丑,柳計3丑,4.0,丹桂逢秋味更香，雨露恩澤貌非常。長子若立屬羊相，獨形孤影立門庭。,,
柳,計,6,丑,柳計6丑,1.0,柳土獐纏計都星，五星過度定分明。先天注定陰陽理，父命屬牛母酉生。,,
柳,計,5,丑,柳計5丑,7.0,計都無地魔蠍宮，纏柳五度過丑宮。母命屬狗先歸土，父命屬豬樂春風。,,
柳,計,7,巳,柳計7巳,2.0,五星纏度論命星，正月二十七日生。門前祥瑞從天降，困龍出水離牢籠。,,
柳,計,9,巳,柳計9巳,8.0,命立巳宮主分明，綿繡珠璣蘊胸中。午年得遂虎榜志，封章魁捷下九重。,,
柳,計,11,巳,柳計11巳,5.0,八刻生人妻宮忌，惟有帶奇命可存。若是早娶並歲大，定主離剋活見刑。,,
柳,計,11,酉,柳計11酉,9.0,八字若逢寅時生，命逢天喜顯將星。勅封官職主武位，腰金衣紫祿千鐘。,,
柳,計,13,酉,柳計13酉,6.0,配合妻宮屬雞人，必有帶破命可存。若是身邊無帶破，刑傷子息不歡欣。,,
柳,計,14,申,柳計14申,10.0,命裡前定結姻緣，鴛鴦同枕不同年。妻宮已小四十五，恩愛夫妻難共堅。,,
柳,計,15,酉,柳計15酉,3.0,八字正逢寅時生，命裡榮華職位清。除授黌宮司教化，運至升遷達帝京。,,
柳,氣,4,寅,柳氣4寅,1.0,桃花逢春自然香，風吹松柏傲冰霜。生辰正月十二日，喜產蘭桂正芬芳。,,
柳,氣,6,寅,柳氣6寅,8.0,命立寅宮人為貴，滿腹文章過韓歐。酉科奮志登月殿，定占魁名步瀛州。,,
柳,氣,8,寅,柳氣8寅,5.0,五刻生人妻宮鰥，迎婚小娶晚配安。命宮大娶必刑剋，合主活離又一番。,,
柳,氣,8,午,柳氣8午,9.0,命宮注定帶將星，八字又喜巳時生。必定升職身榮貴，運至邊庭重加封。,,
柳,氣,10,午,柳氣10午,6.0,翠竹梅花鸞鳳集，命中注定屬免妻。風吹梨花結一果，人人爭羨桂子奇。,,
柳,氣,11,巳,柳氣11巳,10.0,命宮姻緣始結成，一枕鴛鴦年不同。妻宮已小四十二，晚景衣祿定無窮。,,
柳,氣,12,午,柳氣12午,3.0,巳時生人主文業，天位重降福祿增。先就明倫司教化，運至升遷至帝京。,,
柳,氣,12,戌,柳氣12戌,7.0,綠水紅葉任飄流，一枕鴛鴦妻屬牛。生逢七刻姻緣定，雪鬢霜鬟添壽籌。,,
柳,氣,14,戌,柳氣14戌,4.0,春去秋殘雁南飛，蟋蟀聲噪盼寒梅。閏八月生二十四，祥雲芬芳繞庭幃。,,
柳,氣,16,戌,柳氣16戌,2.0,戌時生人貴人喜，惟有小人心不足。六親無靠少恩義，命宮離祖更出奇。,,
柳,陰,5,卯,柳陰5卯,9.0,申時生人膽氣雄，位居將星鎮邊庭。威風凜凜人羡慕，運至升遷作總戎。,,
柳,陰,7,卯,柳陰7卯,6.0,前夫必定先剋去，蘭房再配酉雞人。庭前柳花重開日，雪裡梅花又遇春。,,
柳,陰,8,寅,柳陰8寅,10.0,命宮姻緣庚不同，老少陰陽配成群。妻宮年小三十九，美滿恩情過幾冬。,,
柳,陰,9,卯,柳陰9卯,3.0,申時生人最為強，命宮榮華姓名揚。除授明倫司教化，運至升遷坐高堂。,,
柳,陰,9,未,柳陰9未,7.0,赤繩繫定兩家足，配定妻宮屬羊相。比翼鳥成鴛鴦對，時逢五刻玄妙訣。,,
柳,陰,11,未,柳陰11未,4.0,金風吹動送梧桐，黃葉飄飄雁南鳴。閏八月生初九日，家門吉祥添兒童。,,
柳,陰,13,未,柳陰13未,2.0,未時生人命宮清，貴人見喜來年豐。恩人無義情必傷，自南自北自西東。,,
柳,陰,13,亥,柳陰13亥,5.0,丹桂開花朵朵榮，蟠桃一樹更鮮明。長子若立屬羊相，六子傳家福氣洪。,,
柳,陰,15,亥,柳陰15亥,8.0,太陽纏柳入子鄉，鼠母必定命先亡。十四過度延父壽，父相屬豬百年強。,,
柳,陰,16,亥,柳陰16亥,1.0,太陰遇亥是天門，父命原是屬豬人。度行十五纏卯宿，母命屬雞是天倫。,,
柳,紫,2,子,柳紫2子,9.0,亥時生人顯官星，忠肝義膽汗馬功。身居將位食天祿，榮宗耀祖換門庭。,,
柳,紫,4,子,柳紫4子,6.0,目下瓊花自然香，一枕蝴蝶兩鴛鴦。姻緣千里結成對，夫男屬兔好風光。,,
柳,紫,6,子,柳紫6子,3.0,先天注定亥時生，幾經爐中百煉金。命雖未遂青雲志，勅封恩除外翰林。,,
柳,紫,6,辰,柳紫6辰,7.0,配合四刻姻緣事，注定屬牛是妻宮。琴瑟相合齊眉案，綠水荷花澈底清。,,
柳,紫,8,辰,柳紫8辰,4.0,秋景清和玉簪好，金風吹動梧桐早。閏七月生二十四，玉露仙花雲霓巧。,,
柳,紫,10,辰,柳紫10辰,2.0,辰時生人性最剛，貴人見喜晚景強。恩人無義親少靠，凶事無傷見吉祥。,,
柳,紫,10,申,柳紫10申,5.0,豔陽春光雨露均，蟠桃一樹五果結。長子屬牛更長久，枝頭最怕金風侵。,,
柳,紫,12,申,柳紫12申,8.0,長生之位歲過申，纏柳四度主刑傷。母命屬兔先辭世，父命屬豬樂欣欣。,,
柳,紫,13,申,柳紫13申,1.0,紫星纏柳過申宮，行度十二細推評。父猴母雞為庚相，雙雙有壽在高堂。,,
柳,紫,13,亥,柳紫13亥,10.0,子時生人顯將星，護國安邦鎮邊庭。恩榮武爵身居顯，運至升遷大總戎。,,
柳,陽,2,子,柳陽2子,6.0,陰陽定數是前緣，元宵佳景在眼前。生逢正月初二日，堂前父母得安然。,,
柳,陽,4,子,柳陽4子,3.0,命立子宮福祿足，羨君平步上雲梯。午科名揚折秋桂，手扳蟾宮第一枝。,,
柳,陽,6,辰,柳陽6辰,4.0,未時生人顯將星，英雄森列鎮邊庭。衣祿千鐘皇恩重，萬里叢中獨顯能。,,
柳,陽,6,子,柳陽6子,10.0,三刻生人時不清，妻宮未娶赴幽冥。若非晚娶並年小，必主生離不相逢。,,
柳,陽,8,辰,柳陽8辰,1.0,夫宮屬兔主剋傷，身生帶破得安康。若還無破必兩姓，交頸鴛鴦福壽長。,,
柳,陽,9,卯,柳陽9卯,5.0,姻緣配合定無移，妻宮宜小正四十。夫妻和合同立業，恩光福祿自然齊，,,
柳,陽,10,申,柳陽10申,2.0,月老配偶結成雙，池塘戲水兩鴛鴦。妻宮生來屬牛相，暮景更新壽延長。,,
柳,陽,10,辰,柳陽10辰,8.0,未時生人福祿強，才高班馬抱文章。暫時為人司教化，運至升遷坐正堂。,,
柳,陽,12,申,柳陽12申,9.0,暮景秋涼雁南飛，金風吹動黃葉摧。閏八月生十四日，玉露穿花產英魁。,,
柳,陽,14,申,柳陽14申,7.0,申時生人命宮強，恩人無義情必傷。貴人見喜小人怨，縱然有禍化吉祥。,,
柳,龍,5,卯,柳龍5卯,7.0,三刻配合姻緣良，燕飛鳳舞妻屬羊。助夫興家立成業，增福增壽最高強。,,
柳,龍,7,卯,柳龍7卯,4.0,時至金風正孟秋，寒蛩聲聲噪南樓。閏七月生十九日，子母恩情萬代流。,,
柳,龍,9,卯,柳龍9卯,2.0,命宮注定卯時生，心性剛強做事公。一生貴人多見喜，小人昧來怨恨生。,,
柳,龍,9,未,柳龍9未,5.0,世上百般皆有命，子息多少皆前定。四子傳家多豐厚，定知長子屬羊庚。,,
柳,龍,11,未,柳龍11未,8.0,龍望秦川過外邦，纏柳十度過外鄉。龍母先作黃泉夢，豬父安享壽延長。,,
柳,龍,12,未,柳龍12未,1.0,龍纏尾星過未宮，堂上雙親定的明。父命屬羊母屬雞，宜福宜壽百年榮，,,
柳,龍,12,丑,柳龍12丑,10.0,命宮天乙貴人立，官科武職位稀奇。將星時上已定準，馬到功成立功績。,,
柳,龍,13,亥,柳龍13亥,3.0,百花開花暮春天，紫燕啣泥鬧聲喧。生辰二月二十七，改換門庭賀高軒。,,
柳,龍,15,亥,柳龍15亥,9.0,身命二宮注先天，合享天祿事事全。知君必是青雲客，宗枝玉派永流傳。,,
柳,龍,17,亥,柳龍17亥,6.0,生逢八刻定時真，命宮剋妻見重新。獨枕孤眠無人伴，衾冷枕寒淚沾衿。,,
柳,羅,2,子,柳羅2子,4.0,丹桂逢春雨露濛，茂林深處菊花生。長子若立屬牛相，上下無依獨自成。,,
柳,羅,5,子,柳羅5子,1.0,四度過子羅喉逢，喜纏柳宿不刑沖。椿萱並茂遐齡壽，父命屬鼠母酉金。,,
柳,羅,4,子,柳羅4子,7.0,羅柳交纏過坎宮，四度過子定分明。雙親同庚屬豬相，母命去世父如松。,,
柳,羅,6,辰,柳羅6辰,2.0,羅喉交纏六度中，堂上花影舞春風。生辰正月二十二，福如東海壽如松。,,
